customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RFM_Score,RFM_Segment
17444,66,1.0,165.75,4,5,4,454,Loyal Customers
17445,303,1.0,121.1,1,5,4,154,At Risk
17450,61,1.0,1546.36,4,5,5,455,Loyal Customers
17452,114,1.5,6998.84,3,5,5,355,Others
17453,82,1.0,191.52,4,5,5,455,Loyal Customers
17454,83,1.0,213.97,4,5,5,455,Loyal Customers
17455,196,1.0,15.0,2,5,1,251,At Risk
17457,209,1.0,26.65,2,5,1,251,At Risk
17458,81,1.0,46.7,4,5,2,452,Potential Loyalist
17459,34,1.0,29.1,5,5,2,552,Potential Loyalist
17464,50,1.0,30.0,4,5,2,452,Potential Loyalist
17466,40,1.0,10.0,4,5,1,451,Potential Loyalist
17470,316,1.0,42.37,1,5,2,152,At Risk
17471,38,1.0,46.33,5,5,2,552,Potential Loyalist
17472,195,2.0,42.1,2,5,2,252,At Risk
17477,68,1.0,74.05,4,5,3,453,Loyal Customers
17478,340,1.0,155.45,1,5,4,154,At Risk
17479,186,1.0,37.9,2,5,2,252,At Risk
17481,24,1.0,119.9,5,5,4,554,Champions
17486,60,1.0,18.26,4,5,1,451,Potential Loyalist
17491,145,1.0,669.2,3,5,5,355,Others
17494,77,1.0,169.8,4,5,4,454,Loyal Customers
17495,188,1.0,40.0,2,5,2,252,At Risk
17496,311,1.0,27.72,1,5,2,152,At Risk
17497,26,1.0,13.84,5,5,1,551,Potential Loyalist
17499,321,1.0,74.77,1,5,3,153,At Risk
17501,242,1.0,13.0,1,5,1,151,At Risk
17502,266,1.0,471.42,1,5,5,155,At Risk
17504,183,1.0,56.32,2,5,3,253,At Risk
17505,1,1.0,283.01,5,5,5,555,Champions
17510,348,1.0,23.52,1,5,1,151,At Risk
17511,130,1.0,59.43,3,5,3,353,Others
17512,291,1.0,90.39,1,5,4,154,At Risk
17514,89,1.0,60.0,3,5,3,353,Others
17515,131,1.0,44.7,3,5,2,352,Frequent Low Spenders
17516,160,1.0,29.8,2,5,2,252,At Risk
17519,89,1.0,72.27,3,5,3,353,Others
17522,6,1.0,39.8,5,5,2,552,Potential Loyalist
17525,31,1.0,69.9,5,5,3,553,Loyal Customers
17527,179,1.0,15.0,2,5,1,251,At Risk
17529,24,1.0,79.9,5,5,3,553,Loyal Customers
17531,45,1.0,90.0,4,5,4,454,Loyal Customers
17534,242,1.0,835.38,1,5,5,155,At Risk
17540,5,1.0,163.11,5,5,4,554,Champions
17543,58,1.0,67.8,4,5,3,453,Loyal Customers
17546,331,1.0,26.38,1,5,1,151,At Risk
17551,348,1.0,66.36,1,5,3,153,At Risk
17552,339,1.0,103.77,1,5,4,154,At Risk
17554,116,1.0,405.33,3,5,5,355,Others
17555,50,1.0,439.5,4,5,5,455,Loyal Customers
17558,27,1.0,120.0,5,5,4,554,Champions
17559,34,1.0,44.94,5,5,2,552,Potential Loyalist
17562,13,1.0,75.47999999999999,5,5,3,553,Loyal Customers
17563,191,1.0,116.36,2,5,4,254,At Risk
17569,68,1.0,129.44,4,5,4,454,Loyal Customers
17571,329,1.0,30.9,1,5,2,152,At Risk
17573,347,1.0,2419.8,1,5,5,155,At Risk
17574,10,1.0,349.7,5,5,5,555,Champions
17580,38,1.0,29.1,5,5,2,552,Potential Loyalist
17582,33,1.0,29.94,5,5,2,552,Potential Loyalist
17585,47,1.0,1374.9,4,5,5,455,Loyal Customers
17586,85,1.0,180.48,4,5,4,454,Loyal Customers
17587,280,1.0,18.0,1,5,1,151,At Risk
17588,79,1.0,71.66,4,5,3,453,Loyal Customers
17589,55,1.0,44.8,4,5,2,452,Potential Loyalist
17590,138,1.0,153.42000000000002,3,5,4,354,Others
17593,235,1.0,563.17,1,5,5,155,At Risk
17594,248,1.0,32.52,1,5,2,152,At Risk
17595,85,1.0,127.25,4,5,4,454,Loyal Customers
17597,214,1.0,13.0,2,5,1,251,At Risk
17598,187,1.0,90.39,2,5,4,254,At Risk
17600,282,1.0,18.0,1,5,1,151,At Risk
17601,25,1.0,72.8,5,5,3,553,Loyal Customers
17603,287,1.0,90.72,1,5,4,154,At Risk
17604,31,1.0,24.9,5,5,1,551,Potential Loyalist
17607,23,1.0,158.17,5,5,4,554,Champions
17609,64,1.0,151.64000000000001,4,5,4,454,Loyal Customers
17611,13,1.0,75.0,5,5,3,553,Loyal Customers
17614,61,1.0,62.36,4,5,3,453,Loyal Customers
17615,125,1.0,50.0,3,5,2,352,Frequent Low Spenders
17617,319,1.0,112.94,1,5,4,154,At Risk
17619,46,1.0,100.5,4,5,4,454,Loyal Customers
17620,105,1.0,385.0,3,5,5,355,Others
17621,16,1.0,29.9,5,5,2,552,Potential Loyalist
17625,193,1.0,19.9,2,5,1,251,At Risk
17628,9,1.3333333333333333,243.51,5,5,5,555,Champions
17630,92,1.0,37.0,3,5,2,352,Frequent Low Spenders
17631,34,1.0,58.76,5,5,3,553,Loyal Customers
17632,55,1.0,75.0,4,5,3,453,Loyal Customers
17633,242,1.0,36.0,1,5,2,152,At Risk
17635,214,1.0,68.44,2,5,3,253,At Risk
17637,116,1.0,29.1,3,5,2,352,Frequent Low Spenders
17641,195,1.0,64.43,2,5,3,253,At Risk
17643,18,1.0,35.9,5,5,2,552,Potential Loyalist
17646,55,1.0,281.06,4,5,5,455,Loyal Customers
17648,64,1.0,22.1,4,5,1,451,Potential Loyalist
17651,340,1.0,97.14,1,5,4,154,At Risk
17656,36,1.0,25.02,5,5,1,551,Potential Loyalist
17658,65,1.0,35.0,4,5,2,452,Potential Loyalist
17660,54,1.0,257.32,4,5,5,455,Loyal Customers
17664,298,1.0,813.0,1,5,5,155,At Risk
17665,115,1.0,97.86,3,5,4,354,Others
17666,250,1.0,43.29,1,5,2,152,At Risk
17669,34,1.0,45.85,5,5,2,552,Potential Loyalist
17670,64,1.0,44.82,4,5,2,452,Potential Loyalist
17674,0,1.0,24.91,5,5,1,551,Potential Loyalist
17675,67,1.0,930.0,4,5,5,455,Loyal Customers
17677,82,1.0,89.9,4,5,4,454,Loyal Customers
17682,212,1.0,24.0,2,5,1,251,At Risk
17683,115,1.0,2782.96,3,5,5,355,Others
17684,147,1.0,286.35,3,5,5,355,Others
17686,91,1.0,107.0,3,5,4,354,Others
17688,239,1.0,31.0,1,5,2,152,At Risk
17691,116,1.0,863.9,3,5,5,355,Others
17697,152,1.0,1694.75,3,5,5,355,Others
17699,14,1.0,119.9,5,5,4,554,Champions
17701,254,1.0,18.0,1,5,1,151,At Risk
17703,148,1.0,30.0,3,5,2,352,Frequent Low Spenders
17705,85,1.0,74.9,4,5,3,453,Loyal Customers
17706,80,1.0,14.9,4,5,1,451,Potential Loyalist
17707,53,1.0,120.55,4,5,4,454,Loyal Customers
17709,36,2.0,42.99,5,5,2,552,Potential Loyalist
17710,257,1.0,22.1,1,5,1,151,At Risk
17711,90,1.0,206.04,3,5,5,355,Others
17712,214,1.0,18.0,2,5,1,251,At Risk
17714,255,1.0,108.32,1,5,4,154,At Risk
17718,35,1.0,35.0,5,5,2,552,Potential Loyalist
17719,254,1.0,184.38,1,5,5,155,At Risk
17721,25,1.0,30.0,5,5,2,552,Potential Loyalist
17722,205,1.0,26.65,2,5,1,251,At Risk
17726,11,1.0,178.24,5,5,4,554,Champions
17727,35,1.0,20.94,5,5,1,551,Potential Loyalist
17728,47,1.0,251.37,4,5,5,455,Loyal Customers
17733,37,1.0,75.0,5,5,3,553,Loyal Customers
17734,71,1.0,486.64,4,5,5,455,Loyal Customers
17739,252,1.0,13.0,1,5,1,151,At Risk
17740,354,1.0,21.84,1,5,1,151,At Risk
17743,200,1.0,510.47,2,5,5,255,At Risk
17747,165,1.0,40.0,2,5,2,252,At Risk
17748,89,1.0,20.93,3,5,1,351,Frequent Low Spenders
17754,318,1.0,182.93,1,5,5,155,At Risk
17755,291,1.0,92.9,1,5,4,154,At Risk
17758,93,1.0,300.0,3,5,5,355,Others
17759,67,1.0,27.380000000000003,4,5,1,451,Potential Loyalist
17761,276,1.0,62.9,1,5,3,153,At Risk
17762,109,1.0,434.89000000000004,3,5,5,355,Others
17764,26,1.0,477.61,5,5,5,555,Champions
17765,320,1.0,270.42,1,5,5,155,At Risk
17769,45,1.0,55.0,4,5,3,453,Loyal Customers
17770,297,1.0,21.03,1,5,1,151,At Risk
17772,297,1.0,15.12,1,5,1,151,At Risk
17776,120,1.0,31.92,3,5,2,352,Frequent Low Spenders
17779,188,1.0,80.9,2,5,3,253,At Risk
17780,60,1.0,106.72,4,5,4,454,Loyal Customers
17781,222,1.0,19.41,2,5,1,251,At Risk
17783,218,1.0,87.92,2,5,3,253,At Risk
17785,177,1.0,53.72,2,5,3,253,At Risk
17787,62,1.0,48.0,4,5,2,452,Potential Loyalist
17788,107,1.0,40.0,3,5,2,352,Frequent Low Spenders
17791,185,2.0,460.0,2,5,5,255,At Risk
17792,88,1.0,149.9,3,5,4,354,Others
17793,336,1.0,52.2,1,5,3,153,At Risk
17794,43,1.0,403.0,4,5,5,455,Loyal Customers
17796,12,1.0,566.38,5,5,5,555,Champions
17797,19,1.0,150.0,5,5,4,554,Champions
17798,10,1.0,45.8,5,5,2,552,Potential Loyalist
17799,347,1.0,0.0,1,5,1,151,At Risk
17804,129,1.0,27.8,3,5,2,352,Frequent Low Spenders
17806,45,1.0,19.41,4,5,1,451,Potential Loyalist
17807,322,1.0,34.44,1,5,2,152,At Risk
17808,123,1.0,17.43,3,5,1,351,Frequent Low Spenders
17810,145,1.0,148.26999999999998,3,5,4,354,Others
17812,176,1.0,53.72,2,5,3,253,At Risk
17813,252,1.0,27.13,1,5,1,151,At Risk
17814,57,1.0,33.0,4,5,2,452,Potential Loyalist
17821,72,1.0,156.78,4,5,4,454,Loyal Customers
17822,139,1.0,24.9,3,5,1,351,Frequent Low Spenders
17823,136,1.0,25.6,3,5,1,351,Frequent Low Spenders
17826,12,1.0,110.69999999999999,5,5,4,554,Champions
17829,90,1.0,376.1,3,5,5,355,Others
17830,117,1.0,15.0,3,5,1,351,Frequent Low Spenders
17831,26,1.0,8.0,5,5,1,551,Potential Loyalist
17832,247,1.0,136.52,1,5,4,154,At Risk
17833,56,1.0,34.72,4,5,2,452,Potential Loyalist
17834,213,1.0,89.0,2,5,3,253,At Risk
17835,26,1.0,198.0,5,5,5,555,Champions
17840,73,1.0,70.0,4,5,3,453,Loyal Customers
17841,224,1.0,94.0,2,5,4,254,At Risk
17842,127,1.0,15.0,3,5,1,351,Frequent Low Spenders
17846,154,1.0,28.45,2,5,2,252,At Risk
17850,332,1.0,137.9,1,5,4,154,At Risk
17852,53,1.0,89.9,4,5,4,454,Loyal Customers
17855,339,1.0,375.6,1,5,5,155,At Risk
17857,4,1.0,83.58,5,5,3,553,Loyal Customers
17859,110,1.0,38.7,3,5,2,352,Frequent Low Spenders
17860,340,1.0,24.44,1,5,1,151,At Risk
17861,87,1.0,40.83,3,5,2,352,Frequent Low Spenders
17864,355,1.0,2171.14,1,5,5,155,At Risk
17865,59,1.0,83.17,4,5,3,453,Loyal Customers
17867,288,1.0,22.54,1,5,1,151,At Risk
17868,52,1.0,82.85,4,5,3,453,Loyal Customers
17869,113,1.0,463.48,3,5,5,355,Others
17873,55,1.0,145.28,4,5,4,454,Loyal Customers
17875,84,1.0,125.6,4,5,4,454,Loyal Customers
17876,41,1.0,34.82,4,5,2,452,Potential Loyalist
17878,108,1.0,649.92,3,5,5,355,Others
17879,57,1.0,29.1,4,5,2,452,Potential Loyalist
17882,64,1.0,40.0,4,5,2,452,Potential Loyalist
17884,36,1.0,319.34,5,5,5,555,Champions
17885,158,1.0,67.78,2,5,3,253,At Risk
17888,121,1.0,64.01,3,5,3,353,Others
17889,246,1.0,28.0,1,5,2,152,At Risk
17893,305,1.5,153.22000000000003,1,5,4,154,At Risk
17894,67,1.0,65.8,4,5,3,453,Loyal Customers
17895,23,1.0,19.8,5,5,1,551,Potential Loyalist
17897,183,1.0,45.16,2,5,2,252,At Risk
17898,339,1.0,116.03,1,5,4,154,At Risk
17901,272,1.0,74.29,1,5,3,153,At Risk
17902,72,1.0,244.7,4,5,5,455,Loyal Customers
17905,96,1.0,19.9,3,5,1,351,Frequent Low Spenders
17906,4,3.0,177.1,5,5,4,554,Champions
17907,242,1.0,90.0,1,5,4,154,At Risk
17910,215,1.0,115.80000000000001,2,5,4,254,At Risk
17911,115,1.0,182.05,3,5,4,354,Others
17912,63,1.0,53.72,4,5,3,453,Loyal Customers
17913,25,2.0,56.0,5,5,3,553,Loyal Customers
17915,23,1.0,339.8,5,5,5,555,Champions
17916,137,1.0,336.72,3,5,5,355,Others
17918,32,1.0,19.41,5,5,1,551,Potential Loyalist
17920,82,1.0,140.0,4,5,4,454,Loyal Customers
17921,327,1.0,179.86,1,5,4,154,At Risk
17922,18,1.0,99.80000000000001,5,5,4,554,Champions
17923,72,1.0,75.0,4,5,3,453,Loyal Customers
17924,313,1.0,44.52,1,5,2,152,At Risk
17927,161,1.0,40.0,2,5,2,252,At Risk
17929,31,1.0,22.05,5,5,1,551,Potential Loyalist
17934,60,1.0,120.83,4,5,4,454,Loyal Customers
17935,225,1.0,48.24,2,5,2,252,At Risk
17937,163,1.0,45.64,2,5,2,252,At Risk
17939,5,1.0,269.05,5,5,5,555,Champions
17941,60,1.0,93.86,4,5,4,454,Loyal Customers
17942,132,1.0,62.72,3,5,3,353,Others
17946,54,1.0,48.7,4,5,2,452,Potential Loyalist
17951,320,1.0,203.9,1,5,5,155,At Risk
17954,198,1.0,14.02,2,5,1,251,At Risk
17955,85,1.0,48.0,4,5,2,452,Potential Loyalist
17956,74,1.0,104.8,4,5,4,454,Loyal Customers
17959,202,1.0,70.43,2,5,3,253,At Risk
17960,65,1.0,46.33,4,5,2,452,Potential Loyalist
17962,226,1.0,190.71,2,5,5,255,At Risk
17963,146,1.0,14.02,3,5,1,351,Frequent Low Spenders
17966,39,1.0,414.81,4,5,5,455,Loyal Customers
17967,239,1.0,61.41,1,5,3,153,At Risk
17968,13,1.0,29.43,5,5,2,552,Potential Loyalist
17971,17,1.0,107.0,5,5,4,554,Champions
17978,33,1.0,77.16,5,5,3,553,Loyal Customers
17979,256,1.0,43.0,1,5,2,152,At Risk
17982,314,1.0,15.12,1,5,1,151,At Risk
17983,242,1.0,0.0,1,5,1,151,At Risk
17984,180,1.0,128.85,2,5,4,254,At Risk
17985,25,1.0,34.8,5,5,2,552,Potential Loyalist
17986,86,1.0,39.81,4,5,2,452,Potential Loyalist
17989,54,1.0,44.7,4,5,2,452,Potential Loyalist
17990,18,1.0,235.63,5,5,5,555,Champions
17991,74,1.0,29.79,4,5,2,452,Potential Loyalist
17992,73,1.0,15.0,4,5,1,451,Potential Loyalist
17994,130,1.0,120.55,3,5,4,354,Others
17996,285,1.0,49.05,1,5,2,152,At Risk
17998,116,1.0,181.9,3,5,4,354,Others
17999,37,1.0,185.85999999999999,5,5,5,555,Champions
18003,22,1.0,187.95999999999998,5,5,5,555,Champions
18007,217,2.0,208.72,2,5,5,255,At Risk
18008,9,1.0,544.3,5,5,5,555,Champions
18012,4,1.0,54.9,5,5,3,553,Loyal Customers
18015,68,1.0,208.98,4,5,5,455,Loyal Customers
18016,236,1.0,93.24000000000001,1,5,4,154,At Risk
18019,30,1.0,11.33,5,5,1,551,Potential Loyalist
18020,158,1.0,25.18,2,5,1,251,At Risk
18022,349,1.0,23.52,1,5,1,151,At Risk
18023,231,1.0,253.7,2,5,5,255,At Risk
18024,225,1.0,39.87,2,5,2,252,At Risk
18025,28,1.0,111.32,5,5,4,554,Champions
18028,87,1.0,75.0,3,5,3,353,Others
18033,347,1.0,280.66,1,5,5,155,At Risk
18035,314,1.0,23.39,1,5,1,151,At Risk
18037,49,1.0,15.0,4,5,1,451,Potential Loyalist
18038,20,1.0,34.9,5,5,2,552,Potential Loyalist
18040,138,1.0,90.0,3,5,4,354,Others
18042,148,1.0,19.03,3,5,1,351,Frequent Low Spenders
18044,60,1.0,3029.5,4,5,5,455,Loyal Customers
18048,178,1.0,15.0,2,5,1,251,At Risk
18050,115,1.0,88.6,3,5,3,353,Others
18053,41,2.0,31.52,4,5,2,452,Potential Loyalist
18056,217,1.0,32.87,2,5,2,252,At Risk
18060,207,1.0,13.0,2,5,1,251,At Risk
18062,201,1.0,96.74,2,5,4,254,At Risk
18063,137,1.0,75.0,3,5,3,353,Others
18064,155,1.0,115.65,2,5,4,254,At Risk
18067,12,1.0,213.8,5,5,5,555,Champions
18068,124,1.0,1578.77,3,5,5,355,Others
18071,359,1.0,27.07,1,5,1,151,At Risk
18072,192,1.0,85.0,2,5,3,253,At Risk
18077,289,1.0,15.12,1,5,1,151,At Risk
18079,356,1.0,74.77,1,5,3,153,At Risk
18080,137,1.0,993.84,3,5,5,355,Others
18085,213,1.0,74.0,2,5,3,253,At Risk
18088,28,1.0,89.60000000000001,5,5,4,554,Champions
18095,72,1.0,26.82,4,5,1,451,Potential Loyalist
18100,340,1.0,288.19,1,5,5,155,At Risk
18101,10,1.0,138.75,5,5,4,554,Champions
18102,33,1.0,258.83000000000004,5,5,5,555,Champions
18103,154,1.0,30.0,2,5,2,252,At Risk
18104,270,1.0,13.0,1,5,1,151,At Risk
18106,182,1.0,82.85,2,5,3,253,At Risk
18107,120,1.0,25.0,3,5,1,351,Frequent Low Spenders
18108,11,1.0,135.0,5,5,4,554,Champions
18111,36,1.0,189.84,5,5,5,555,Champions
18114,232,1.0,37.62,2,5,2,252,At Risk
18115,11,1.0,172.17000000000002,5,5,4,554,Champions
18118,112,1.0,38.9,3,5,2,352,Frequent Low Spenders
18119,102,1.0,39.9,3,5,2,352,Frequent Low Spenders
18122,44,1.0,49.019999999999996,4,5,2,452,Potential Loyalist
18123,141,1.0,355.0,3,5,5,355,Others
18133,95,1.0,19.9,3,5,1,351,Frequent Low Spenders
18136,60,1.0,67.9,4,5,3,453,Loyal Customers
18137,187,1.0,24.44,2,5,1,251,At Risk
18139,38,1.0,515.61,5,5,5,555,Champions
18140,194,1.0,15.0,2,5,1,251,At Risk
18142,174,1.0,23.79,2,5,1,251,At Risk
18143,140,1.0,24.9,3,5,1,351,Frequent Low Spenders
18148,0,1.0,104.9,5,5,4,554,Champions
18151,163,1.0,37.59,2,5,2,252,At Risk
18152,160,1.0,71.0,2,5,3,253,At Risk
18154,231,1.0,36.0,2,5,2,252,At Risk
18155,81,1.0,490.61,4,5,5,455,Loyal Customers
18156,253,1.0,66.0,1,5,3,153,At Risk
18157,304,1.0,20.9,1,5,1,151,At Risk
18158,219,1.0,15.64,2,5,1,251,At Risk
18159,86,1.0,14.89,4,5,1,451,Potential Loyalist
18161,239,1.0,18.0,1,5,1,151,At Risk
18163,31,1.0,107.24,5,5,4,554,Champions
18164,14,1.0,309.5,5,5,5,555,Champions
18165,32,1.0,62.87,5,5,3,553,Loyal Customers
18166,211,1.0,198.42000000000002,2,5,5,255,At Risk
18168,41,1.0,39.8,4,5,2,452,Potential Loyalist
18169,134,1.0,104.93,3,5,4,354,Others
18170,284,1.0,570.8,1,5,5,155,At Risk
18172,19,1.0,209.74,5,5,5,555,Champions
18174,156,1.0,199.81,2,5,5,255,At Risk
18178,20,1.0,119.9,5,5,4,554,Champions
18180,159,1.0,11.33,2,5,1,251,At Risk
18181,4,1.0,80.0,5,5,3,553,Loyal Customers
18182,61,1.0,612.39,4,5,5,455,Loyal Customers
18183,118,1.0,1279.9,3,5,5,355,Others
18189,172,1.0,61.8,2,5,3,253,At Risk
18191,26,1.0,48.34,5,5,2,552,Potential Loyalist
18192,62,1.0,497.71,4,5,5,455,Loyal Customers
18195,71,1.0,182.83,4,5,5,455,Loyal Customers
18198,1,2.0,30.669999999999998,5,5,2,552,Potential Loyalist
18202,296,1.0,23.52,1,5,1,151,At Risk
18203,85,1.0,29.9,4,5,2,452,Potential Loyalist
18207,48,1.0,45.0,4,5,2,452,Potential Loyalist
18210,8,1.0,222.48000000000002,5,5,5,555,Champions
18211,211,1.0,127.53999999999999,2,5,4,254,At Risk
18212,145,1.0,130.43,3,5,4,354,Others
18214,292,1.0,27.72,1,5,2,152,At Risk
18216,81,1.0,20.0,4,5,1,451,Potential Loyalist
18217,28,1.0,14.02,5,5,1,551,Potential Loyalist
18218,85,1.0,56.36,4,5,3,453,Loyal Customers
18219,85,1.0,15.13,4,5,1,451,Potential Loyalist
18221,181,1.0,131.47,2,5,4,254,At Risk
18222,340,1.0,15.12,1,5,1,151,At Risk
18224,133,1.0,120.0,3,5,4,354,Others
18226,98,1.0,172.33,3,5,4,354,Others
18227,283,1.0,120.55,1,5,4,154,At Risk
18228,229,1.0,140.93,2,5,4,254,At Risk
18229,243,1.0,183.51,1,5,5,155,At Risk
18230,131,1.0,15.0,3,5,1,351,Frequent Low Spenders
18232,60,1.0,57.559999999999995,4,5,3,453,Loyal Customers
18238,43,1.0,80.0,4,5,3,453,Loyal Customers
18241,34,1.0,498.83,5,5,5,555,Champions
18243,81,1.0,50.0,4,5,2,452,Potential Loyalist
18244,270,1.0,89.0,1,5,3,153,At Risk
18245,114,1.0,5.0,3,5,1,351,Frequent Low Spenders
18246,79,1.0,218.28000000000003,4,5,5,455,Loyal Customers
18251,317,1.0,19.2,1,5,1,151,At Risk
18252,341,1.0,74.77,1,5,3,153,At Risk
18255,53,1.0,200.0,4,5,5,455,Loyal Customers
18256,202,1.0,70.0,2,5,3,253,At Risk
18259,91,1.0,15.8,3,5,1,351,Frequent Low Spenders
18261,156,1.0,237.12,2,5,5,255,At Risk
18265,33,1.0,74.95,5,5,3,553,Loyal Customers
18268,157,1.0,25.0,2,5,1,251,At Risk
18270,26,1.0,66.85,5,5,3,553,Loyal Customers
18271,14,1.0,121.8,5,5,4,554,Champions
18273,334,1.0,35.97,1,5,2,152,At Risk
18274,67,1.0,120.55,4,5,4,454,Loyal Customers
18276,9,1.25,167.68,5,5,4,554,Champions
18277,202,1.0,48.0,2,5,2,252,At Risk
18281,252,1.0,35.59,1,5,2,152,At Risk
18282,197,1.0,59.71,2,5,3,253,At Risk
18283,84,1.0,39.8,4,5,2,452,Potential Loyalist
18285,210,1.0,28.67,2,5,2,252,At Risk
18286,72,1.0,121.59,4,5,4,454,Loyal Customers
18287,53,1.0,15.0,4,5,1,451,Potential Loyalist
18288,261,1.0,54.32,1,5,3,153,At Risk
18290,22,1.0,143.09,5,5,4,554,Champions
18292,103,1.0,48.33,3,5,2,352,Frequent Low Spenders
18293,316,1.0,74.76,1,5,3,153,At Risk
18296,194,1.0,10.0,2,5,1,251,At Risk
18297,199,1.0,75.32,2,5,3,253,At Risk
18299,172,1.0,64.01,2,5,3,253,At Risk
18302,62,2.0,34.519999999999996,4,5,2,452,Potential Loyalist
18307,198,1.0,30.66,2,5,2,252,At Risk
18308,76,1.0,27.8,4,5,2,452,Potential Loyalist
18309,24,1.0,131.55,5,5,4,554,Champions
18312,19,1.0,39.21,5,5,2,552,Potential Loyalist
18314,4,1.0,516.96,5,5,5,555,Champions
18316,266,1.0,23.0,1,5,1,151,At Risk
18320,93,1.0,99.7,3,5,4,354,Others
18321,125,1.0,50.0,3,5,2,352,Frequent Low Spenders
18322,330,1.0,56.47,1,5,3,153,At Risk
18323,320,1.0,73.8,1,5,3,153,At Risk
18326,126,1.0,125.93,3,5,4,354,Others
18330,253,1.0,38.0,1,5,2,152,At Risk
18333,135,1.0,48.86,3,5,2,352,Frequent Low Spenders
18334,191,1.0,90.0,2,5,4,254,At Risk
18342,22,1.0,29.9,5,5,2,552,Potential Loyalist
18343,19,1.0,70.12,5,5,3,553,Loyal Customers
18344,76,1.0,25.0,4,5,1,451,Potential Loyalist
18348,80,1.0,134.8,4,5,4,454,Loyal Customers
18351,137,1.0,271.33,3,5,5,355,Others
18352,32,1.0,32.87,5,5,2,552,Potential Loyalist
18354,1,1.0,363.7,5,5,5,555,Champions
18357,55,1.0,53.7,4,5,3,453,Loyal Customers
18358,195,1.0,103.0,2,5,4,254,At Risk
18359,207,1.0,57.7,2,5,3,253,At Risk
18360,65,1.0,11.33,4,5,1,451,Potential Loyalist
18366,33,1.0,10.0,5,5,1,551,Potential Loyalist
18367,328,1.0,9.24,1,5,1,151,At Risk
18369,122,1.0,22.1,3,5,1,351,Frequent Low Spenders
18372,166,1.0,85.0,2,5,3,253,At Risk
18375,11,1.0,66.72,5,5,3,553,Loyal Customers
18380,25,1.0,3297.57,5,5,5,555,Champions
18382,20,1.0,186.32,5,5,5,555,Champions
18384,102,1.0,50.0,3,5,2,352,Frequent Low Spenders
18389,208,1.0,526.26,2,5,5,255,At Risk
18392,52,1.0,137.44,4,5,4,454,Loyal Customers
18393,64,1.0,93.91,4,5,4,454,Loyal Customers
18396,72,1.0,69.9,4,5,3,453,Loyal Customers
18397,9,1.0,120.55,5,5,4,554,Champions
18398,44,1.0,35.12,4,5,2,452,Potential Loyalist
18401,222,1.0,10.25,2,5,1,251,At Risk
18402,67,1.0,60.0,4,5,3,453,Loyal Customers
18403,324,1.0,304.08,1,5,5,155,At Risk
18406,167,1.0,116.44,2,5,4,254,At Risk
18408,235,1.0,37.0,1,5,2,152,At Risk
18410,72,1.0,111.6,4,5,4,454,Loyal Customers
18412,26,1.0,96.43,5,5,4,554,Champions
18414,180,1.0,52.26,2,5,3,253,At Risk
18417,3,1.0,25.0,5,5,1,551,Potential Loyalist
18418,237,1.0,82.85,1,5,3,153,At Risk
18420,211,1.0,94.0,2,5,4,254,At Risk
18421,142,1.0,200.0,3,5,5,355,Others
18422,183,1.0,14.02,2,5,1,251,At Risk
18423,139,1.0,67.13,3,5,3,353,Others
18426,110,1.0,529.83,3,5,5,355,Others
18430,326,1.0,72.25,1,5,3,153,At Risk
18431,53,1.0,71.91,4,5,3,453,Loyal Customers
18433,139,1.0,141.5,3,5,4,354,Others
18434,116,1.0,150.0,3,5,4,354,Others
18438,332,1.0,15.12,1,5,1,151,At Risk
18442,339,1.0,15.12,1,5,1,151,At Risk
18446,74,1.0,65.06,4,5,3,453,Loyal Customers
18448,17,1.0,29.8,5,5,2,552,Potential Loyalist
18450,82,1.0,24.9,4,5,1,451,Potential Loyalist
18453,65,1.0,29.1,4,5,2,452,Potential Loyalist
18456,1,1.0,281.21,5,5,5,555,Champions
18457,284,1.0,75.32,1,5,3,153,At Risk
18461,156,1.0,253.47,2,5,5,255,At Risk
18462,187,2.0,59.33,2,5,3,253,At Risk
18465,253,1.0,21.99,1,5,1,151,At Risk
18467,137,1.0,713.47,3,5,5,355,Others
18469,184,1.0,197.02,2,5,5,255,At Risk
18470,28,1.0,15.0,5,5,1,551,Potential Loyalist
18471,355,1.0,48.93,1,5,2,152,At Risk
18477,155,1.0,38.07,2,5,2,252,At Risk
18478,133,1.0,50.0,3,5,2,352,Frequent Low Spenders
18479,184,1.0,200.0,2,5,5,255,At Risk
18481,35,1.0,9.9,5,5,1,551,Potential Loyalist
18483,199,1.0,16.72,2,5,1,251,At Risk
18487,114,1.5,1067.52,3,5,5,355,Others
18489,185,1.0,56.75,2,5,3,253,At Risk
18490,23,1.0,100.0,5,5,4,554,Champions
18491,35,1.0,29.1,5,5,2,552,Potential Loyalist
18495,26,1.0,75.0,5,5,3,553,Loyal Customers
18497,150,1.0,15.0,3,5,1,351,Frequent Low Spenders
18500,21,1.0,259.63,5,5,5,555,Champions
18501,11,1.0,74.9,5,5,3,553,Loyal Customers
18503,317,1.0,97.14,1,5,4,154,At Risk
18504,329,1.0,21.03,1,5,1,151,At Risk
18505,264,1.0,64.01,1,5,3,153,At Risk
18507,344,1.0,40.31,1,5,2,152,At Risk
18508,291,1.0,102.48,1,5,4,154,At Risk
18510,65,1.0,40.0,4,5,2,452,Potential Loyalist
18512,199,1.0,28.42,2,5,2,252,At Risk
18513,11,1.0,59.8,5,5,3,553,Loyal Customers
